Id,Sales
143,5838.54
144,5672.72
145,8595.76
146,7685.84
147,6258.28
148,13273.96
149,4892.3
150,5452.8
151,10142.32
152,7847.58
153,8431.24
154,7515.34
155,5744.3
156,6157.78
157,5387.18
158,8049.08
159,12172.62
160,5825.04
161,3176.58
162,4698.34
163,9220.74
164,9136.24
165,6538.36
166,7176.0
167,5087.12
168,5652.9
169,3476.64
170,5631.06
171,6735.48
172,7889.68
173,7005.9
174,9296.44
175,7996.56
176,9206.42
177,8058.08
178,4948.74
179,9182.16
180,10330.44
181,6233.58
182,7580.82
183,4930.2
184,6586.82
185,4072.24
186,7924.14
187,5336.2
188,9486.34
189,7763.22
190,8621.86
191,7854.02
192,6097.24
193,9595.38
194,18252.24
195,10730.34
196,5540.9
197,3031.7
198,6210.92
199,7923.16
200,5735.92
201,12738.46
202,17358.32
203,4062.38
204,5202.18
205,9683.3
206,5277.5
207,8421.88
208,7006.4
209,7781.82
210,5711.86
211,6655.22
212,6375.64
213,7490.3
214,11348.3
215,6277.58
216,6210.12
217,7383.46
218,5493.7
219,5145.6
220,7892.54
221,5826.26
222,5736.5
223,7328.16
224,6491.7
225,5920.18
226,7129.66
227,6947.44
228,9166.0
229,7694.08
230,7726.96
231,5882.16
232,4047.84
233,6233.06
234,6931.96
235,6150.74
236,4290.66
237,8456.06
238,7721.86
239,9501.06
240,6680.28
241,5642.7
242,5362.28
243,4652.32
244,9808.06
245,5567.38
246,7834.48
247,15235.0
248,7050.78
249,8371.42
250,5901.98
251,4744.34
252,7197.6
253,4179.38
254,5819.7
255,10932.68
256,5499.86
257,16401.58
258,13574.2
259,5057.42
260,6697.72
261,5950.62
262,7821.68
263,5691.0
264,11792.36
265,7985.56
266,10191.6
267,4520.72
268,7570.88
269,5109.68
270,8672.96
271,6946.84
272,5810.56
273,6381.74
274,6724.46
275,8238.56
276,10242.48
277,6155.46
278,10147.04
279,6426.56
280,10740.52
281,5397.38
282,5966.14
283,6073.98
284,10636.42
285,6464.26
286,7856.0
287,6640.46
288,9197.84
289,4516.9
290,8596.02
291,6678.4
292,4111.16
293,14212.6
294,17179.74
295,7582.78
296,7206.68
297,9567.0
298,10504.96
299,11585.66
300,5697.62
301,7488.36
302,5681.7
303,8078.6
304,3988.88
305,6298.38
306,5872.5
307,5878.66
308,7447.88
309,5227.06
310,5173.16
311,7380.1
312,4437.08
313,4601.54
314,6089.36
315,6562.48
316,8760.82
317,8998.92
318,7554.92
319,6495.54
320,6343.62
321,11589.08
322,8054.26
323,5361.62
324,5161.68
325,7154.16
326,4881.08
327,6939.5
328,3622.24
329,4903.4
330,8070.06
331,6490.98
332,5593.12
333,9545.22
334,9481.36
335,12908.96
336,6803.72
337,9392.84
338,2694.24
339,5251.9
340,6814.9
341,4710.42
342,8343.28
343,5240.84
344,4970.48
345,8761.3
346,10891.82
347,9074.0
348,5988.88
349,5434.28
350,8280.02
351,7400.42
352,6099.78
353,5187.92
354,6844.56
355,9915.82
356,4445.98
357,6456.52
358,8113.34
359,8358.18
360,13394.56
361,5627.22
362,13982.22
363,7102.72
364,4966.86
365,3803.1
366,6006.5
367,6649.76
368,5761.02
369,7419.4
370,5448.82
371,4493.98
372,7238.56
373,3641.76
374,7749.88
375,7150.06
376,8116.52
377,8593.2
378,5206.0
379,9068.06
380,6705.44
381,5974.42
382,6073.54
383,5444.08
384,11047.36
385,6712.94
386,4825.36
387,7723.72
388,8501.46
389,7345.14
390,6489.22
391,8534.24
392,5503.26
393,6464.98
394,6438.14
395,8935.04
396,6029.04
397,6106.32
398,6656.6
399,5193.98
400,3969.06
401,5634.58
402,9325.1
403,8577.28
404,10557.8
405,11500.06
406,8420.24
407,6678.36
408,5358.7
409,9723.06
410,11323.56
411,8818.36
412,8617.2
413,7675.42
414,5823.32
415,3765.42
416,10610.1
417,7820.98
418,6140.66
419,6511.94
420,3253.02
421,11604.78
422,6192.24
423,5061.56
424,5012.3
425,5944.68
426,6317.86
427,8809.58
428,6562.86
429,5666.52
430,5434.92
431,4259.92
432,3488.82
433,6883.62
434,16722.2
435,4422.88
436,6006.92
437,6585.52
438,5540.72
439,5483.96
440,4996.78
441,3873.74
442,7749.34
443,7052.4
444,4387.74
445,9047.92
446,6067.04
447,4896.56
448,8631.38
449,8021.74
450,9888.02
451,5789.68
452,6645.78
453,4891.76
454,5448.18
455,14900.92
456,10403.78
457,6506.46
458,5569.96
459,4669.56
460,6136.72
461,5151.92
462,11715.1
463,4998.46
464,5627.78
465,7751.4
466,4897.98
467,6374.08
468,7583.44
469,7570.34
470,7002.52
471,3961.22
472,5448.0
473,7138.18
474,9204.52
475,8317.32
476,6764.44
477,4616.38
478,8287.36
479,6167.3
480,4984.3
481,7233.48
482,7209.0
483,6643.16
484,6108.94
485,6122.1
486,6927.24
487,5847.14
488,7626.5
489,6908.36
490,7215.04
491,10388.52
492,6155.46
493,4529.48
494,11909.2
495,6186.92
496,3358.3
497,7663.3
498,11900.1
499,10244.28
500,4992.74
501,6163.62
502,5671.2
503,7207.4
504,5633.46
505,8736.44
506,3417.34
507,5879.06
508,6568.2
509,5703.28
510,5450.38
511,7048.62
512,8293.78
513,5400.28
514,8582.3
515,7137.34
516,8936.64
517,5390.72
518,6594.02
519,7681.22
520,8262.72
521,7858.0
522,5430.86
523,9534.44
524,7332.44
525,7452.08
526,3896.4
527,4025.62
528,8877.1
529,6230.02
530,8780.72
531,7025.3
532,5493.98
533,8617.08
534,6786.46
535,7078.06
536,8891.84
537,6502.76
538,10450.48
539,10927.58
540,7881.34
541,4788.28
542,6098.62
543,4393.82
544,0.0
545,8317.54
546,5815.04
547,8648.84
548,5167.44
549,6644.28
550,6039.54
551,9679.24
552,5470.62
553,5654.82
554,6055.34
555,7870.54
556,5545.9
557,7285.02
558,7451.22
559,8498.94
560,8378.52
561,7038.04
562,6101.7
563,4778.8
564,5176.28
565,10725.68
566,9680.92
567,6804.84
568,14847.98
569,6384.08
570,5178.52
571,6072.44
572,8675.74
573,11122.2
574,6641.88
575,8160.06
576,7978.42
577,8231.2
578,7194.16
579,6010.88
580,4976.86
581,5820.1
582,4246.34
583,5228.6
584,8189.1
585,16489.86
586,7131.46
587,5088.5
588,7397.22
589,5315.04
590,6341.22
591,4351.72
592,9062.54
593,6498.86
594,5977.02
595,13180.72
596,11668.54
597,5447.16
598,7280.88
599,4080.3
600,5928.98
601,5415.8
602,9022.68
603,4835.38
604,4989.56
605,6210.48
606,5463.6
607,6844.16
608,6868.88
609,3782.56
610,7071.52
611,8391.02
612,7863.98
613,5149.84
614,4297.72
615,8388.74
616,5310.74
617,9160.84
618,4803.34
619,4982.82
620,7205.18
621,5810.52
622,5379.02
623,6542.14
624,7085.7
625,9156.08
626,9697.48
627,5792.5
628,3949.94
629,5714.8
630,6307.6
631,4796.54
632,6165.06
633,6331.78
634,12138.4
635,7401.12
636,6370.5
637,8170.58
638,4976.76
639,8759.54
640,6128.68
641,13063.58
642,6354.56
643,5603.2
644,5163.02
645,4288.36
646,6837.66
647,19953.74
648,4472.32
649,5180.56
650,10270.4
651,6288.44
652,7152.4
653,8169.44
654,6091.22
655,5293.66
656,4770.66
657,9287.24
658,5885.36
659,7777.94
660,7906.86
661,4144.2
662,7514.56
663,6431.2
664,3759.76
665,8481.66
666,8182.86
667,4611.34
668,7379.02
669,7131.36
670,5013.34
671,9056.42
672,6442.36
673,8419.78
674,4975.28
675,5173.72
676,6465.68
677,0.0
678,7641.08
679,4063.78
680,6054.82
681,4447.8
682,6507.72
683,6063.22
684,6853.62
685,6758.86
686,8624.68
687,6282.84
688,7091.1
689,6239.84
690,8792.76
691,9748.4
692,7072.0
693,3104.3
694,6416.44
695,7713.38
696,4165.2
697,11843.5
698,6160.04
699,6642.18
700,10410.46
701,6710.68
702,4445.98
703,11985.88
704,10077.16
705,5798.08
706,8888.26
707,10417.2
708,6577.74
709,5019.24
710,6654.84
711,5801.02
712,6431.92
713,7005.3
714,4836.02
715,6258.74
716,7286.22
717,7049.54
718,7424.86
719,6297.76
720,6475.24
721,4614.72
722,8110.26
723,6967.0
724,6781.6
725,6355.04
726,7236.18
727,9328.24
728,5845.46
729,5391.62
730,6983.32
731,7059.74
732,6665.24
733,4907.68
734,4121.74
735,7396.2
736,8673.4
737,5395.7
738,7970.46
739,6087.04
740,6300.12
741,5148.08
742,3640.6
743,7298.92
744,6322.3
745,6009.88
746,9263.12
747,8422.72
748,4553.94
749,9177.06
750,3858.06
751,3403.04
752,7629.02
753,11971.36
754,8262.82
755,6971.36
756,4901.08
757,6715.9
758,8890.8
759,6290.82
760,8057.14
761,5010.36
762,4406.48
763,5688.16
764,5452.26
765,5605.54
766,5347.08
767,4961.14
768,4319.6
769,7489.96
770,7068.66
771,6009.48
772,6130.74
773,7395.46
774,6188.04
775,5612.34
776,9284.08
777,7554.66
778,5979.66
779,3943.48
780,11879.36
781,6491.06
782,5800.54
783,9285.56
784,7489.3
785,7415.92
786,5685.04
787,7257.78
788,9540.0
789,13303.0
790,5029.4
791,4843.2
792,5584.34
793,6676.06
794,6069.1
795,8002.88
796,8655.22
797,6216.9
798,4150.72
799,5785.64
800,8127.52
801,4837.94
802,7729.2
803,4067.86
804,7584.7
805,7864.74
806,7370.1
807,8644.6
808,6949.98
809,4708.46
810,6550.44
811,7347.28
812,9136.02
813,7431.22
814,8850.84
815,6421.42
816,4896.14
817,9492.14
818,4681.48
819,10020.02
820,6678.94
821,4505.06
822,6743.86
823,6357.92
824,7538.56
825,7851.98
826,3519.56
827,4618.34
828,8042.34
829,9361.26
830,9959.38
831,5657.58
832,6209.5
833,6654.64
834,6592.88
835,5746.08
836,9503.44
837,9546.42
838,13216.44
839,4522.4
840,5606.08
841,0.0
842,8392.6
843,5541.62
844,10340.86
845,6470.58
846,5529.4
847,5843.48
848,5033.42
849,5385.56
850,6252.7
851,5186.1
852,4937.16
853,8825.98
854,7481.66
855,23783.82
856,7472.42
857,4486.28
858,8247.64
859,9020.16
860,7740.7
861,7805.6
862,5851.46
863,9087.74
864,9432.18
865,6386.62
866,5515.5
867,7092.2
868,8355.36
869,7585.44
870,9506.2
871,5587.22
872,4957.02
873,5701.8
874,10890.46
875,10811.66
876,10910.84
877,7881.52
878,4401.42
879,6310.66
880,5127.88
881,7622.82
882,11546.58
883,10116.9
884,5838.06
885,5317.82
886,4702.58
887,5745.92
888,11286.0
889,7162.14
890,5180.5
891,5609.52
892,8608.14
893,3988.6
894,7924.96
895,4397.58
896,7461.64
897,6990.4
898,5794.66
899,7889.52
900,7779.56
901,5967.68
902,6560.36
903,8091.18
904,11305.62
905,6094.3
906,8443.18
907,7412.22
908,9578.28
909,6663.48
910,9811.86
911,5056.4
912,4998.52
913,6624.72
914,6321.82
915,10268.66
916,7574.84
917,5608.84
918,7308.02
919,6834.46
920,9613.18
921,4022.46
922,13993.48
923,5029.7
924,6304.56
925,8849.76
926,5647.24
927,6266.26
928,6432.92
929,7530.12
930,5755.4
931,6052.76
932,7597.94
933,8018.52
934,7763.52
935,5252.34
936,7508.74
937,11951.36
938,6756.26
939,4676.9
940,6446.88
941,6560.18
942,6491.36
943,8074.44
944,4033.58
945,8452.34
946,6916.76
947,7177.8
948,7609.46
949,4394.4
950,5543.2
951,5560.82
952,9307.6
953,8921.92
954,5033.38
955,4831.58
956,7283.7
957,6080.56
958,6592.82
959,7723.18
960,7198.96
961,7800.38
962,5913.92
963,4286.22
964,7057.6
965,8090.4
966,8947.26
967,8536.1
968,8207.52
969,5771.54
970,8892.52
971,6532.14
972,7490.16
973,8761.86
974,6433.3
975,10582.34
976,8068.44
977,8341.06
978,5874.4
979,7354.08
980,8344.78
981,6264.92
982,4382.94
983,5695.04
984,8567.46
985,6092.56
986,4979.1
987,8713.64
988,7007.78
989,6163.26
990,6865.7
991,5463.26
992,7985.5
993,7756.34
994,7301.08
995,5349.04
996,5082.3
997,6175.5
998,3826.82
999,6319.44
1000,5982.32
1001,8888.72
1002,7923.88
1003,6499.82
1004,13603.24
1005,6691.34
1006,5342.34
1007,10974.72
1008,8151.22
1009,8731.02
1010,7771.8
1011,5010.76
1012,6255.42
1013,5550.1
1014,8091.4
1015,13112.62
1016,5819.14
1017,3414.8
1018,5868.74
1019,9400.16
1020,9217.26
1021,6548.36
1022,7176.64
1023,5429.06
1024,5764.32
1025,3645.24
1026,5337.16
1027,6632.0
1028,8173.38
1029,7245.92
1030,9709.18
1031,7962.34
1032,9214.82
1033,8270.32
1034,5071.66
1035,9380.62
1036,11492.32
1037,6106.66
1038,7947.3
1039,4879.38
1040,6500.28
1041,4216.04
1042,8062.66
1043,5949.5
1044,9556.94
1045,7882.62
1046,8622.7
1047,8221.58
1048,5928.86
1049,9696.72
1050,18477.12
1051,10931.92
1052,5799.14
1053,2996.04
1054,6234.76
1055,8351.12
1056,5797.22
1057,12747.2
1058,17911.72
1059,3973.52
1060,5510.94
1061,8120.46
1062,5835.58
1063,9939.34
1064,7126.04
1065,7858.8
1066,5663.24
1067,7507.96
1068,6665.34
1069,7857.72
1070,11439.12
1071,6060.42
1072,6207.48
1073,8136.1
1074,6350.42
1075,5661.56
1076,7946.96
1077,5780.86
1078,5859.24
1079,7487.02
1080,6737.4
1081,6491.46
1082,7232.88
1083,7152.84
1084,9310.74
1085,7874.64
1086,7602.36
1087,5948.3
1088,4152.56
1089,6698.48
1090,7118.74
1091,6164.12
1092,4338.34
1093,8952.3
1094,7056.12
1095,9872.32
1096,7021.36
1097,5636.54
1098,5397.82
1099,4691.92
1100,9851.2
1101,5567.36
1102,8151.48
1103,16053.88
1104,7294.26
1105,6673.02
1106,5443.26
1107,4971.24
1108,7239.42
1109,4227.84
1110,6043.56
1111,10976.3
1112,5405.98
1113,16839.14
1114,14315.86
1115,4998.3
1116,7016.24
1117,6150.92
1118,7871.9
1119,5788.08
1120,11766.9
1121,8091.58
1122,10437.46
1123,4516.22
1124,7919.64
1125,5249.14
1126,8783.5
1127,6838.22
1128,5773.0
1129,6480.5
1130,6602.86
1131,8314.32
1132,10136.5
1133,6334.02
1134,10374.82
1135,6103.36
1136,11125.4
1137,5521.42
1138,6297.16
1139,6101.24
1140,11545.1
1141,6467.84
1142,7358.24
1143,7017.06
1144,9259.34
1145,4814.56
1146,9332.48
1147,6584.56
1148,4513.38
1149,15312.1
1150,17594.9
1151,7899.64
1152,7411.0
1153,9490.86
1154,10803.48
1155,11978.12
1156,5663.04
1157,7690.7
1158,5876.16
1159,8176.28
1160,3962.4
1161,6489.4
1162,6093.72
1163,6295.12
1164,7554.38
1165,5524.8
1166,5182.98
1167,7548.48
1168,4516.78
1169,5185.06
1170,5942.34
1171,7528.1
1172,8920.56
1173,8854.46
1174,7618.96
1175,5893.12
1176,6233.86
1177,11815.44
1178,8499.8
1179,5555.46
1180,5206.16
1181,7225.82
1182,4903.92
1183,7015.18
1184,3775.84
1185,5879.96
1186,8680.66
1187,6563.34
1188,5515.62
1189,9327.22
1190,9305.22
1191,13631.12
1192,7033.98
1193,9623.78
1194,3030.16
1195,5584.1
1196,6677.1
1197,4757.66
1198,8728.58
1199,5451.0
1200,5241.3
1201,8822.56
1202,12380.88
1203,7561.08
1204,6006.68
1205,5504.84
1206,9393.0
1207,7993.84
1208,6365.34
1209,5427.76
1210,7126.7
1211,10535.94
1212,5010.2
1213,6391.26
1214,8229.3
1215,8902.66
1216,13380.06
1217,5905.58
1218,14377.96
1219,7047.26
1220,5458.14
1221,3421.2
1222,6270.88
1223,6735.52
1224,5849.72
1225,6849.64
1226,5610.62
1227,4353.72
1228,7504.06
1229,4055.86
1230,8179.34
1231,7358.22
1232,8604.52
1233,8760.64
1234,5272.04
1235,9457.66
1236,6822.4
1237,6289.94
1238,6303.16
1239,6411.4
1240,11216.06
1241,6801.74
1242,5123.0
1243,8162.04
1244,8653.5
1245,7897.9
1246,6742.86
1247,9050.66
1248,5610.74
1249,6450.76
1250,6513.5
1251,8864.72
1252,6200.86
1253,6163.32
1254,6596.04
1255,5425.36
1256,4112.84
1257,5357.1
1258,8904.12
1259,8728.44
1260,10873.52
1261,11736.76
1262,8471.32
1263,6714.18
1264,5493.06
1265,9945.1
1266,11559.72
1267,8860.94
1268,8766.44
1269,7785.9
1270,6082.38
1271,3851.44
1272,11287.02
1273,8341.82
1274,6324.9
1275,6659.52
1276,3318.82
1277,11801.6
1278,6300.2
1279,5232.02
1280,5060.1
1281,5962.2
1282,6525.18
1283,9857.88
1284,6427.56
1285,5895.48
1286,5442.88
1287,4873.38
1288,3396.5
1289,7103.26
1290,17821.54
1291,4670.32
1292,6049.5
1293,7204.4
1294,5698.88
1295,5689.9
1296,5121.44
1297,4527.56
1298,7681.1
1299,7276.58
1300,4676.08
1301,9475.12
1302,6626.72
1303,5191.04
1304,9347.8
1305,8492.24
1306,10454.52
1307,6291.82
1308,6861.92
1309,5033.7
1310,5680.22
1311,16024.88
1312,10759.56
1313,6529.52
1314,5768.36
1315,4483.04
1316,6296.86
1317,4532.5
1318,9723.28
1319,5186.86
1320,5742.66
1321,7668.06
1322,5194.32
1323,6669.16
1324,8147.52
1325,7654.46
1326,6927.76
1327,3965.64
1328,6130.74
1329,7215.88
1330,9819.74
1331,8366.18
1332,6861.18
1333,5261.3
1334,8483.28
1335,6436.44
1336,4971.42
1337,7244.84
1338,7380.08
1339,6735.82
1340,6469.78
1341,6865.02
1342,6942.22
1343,5993.5
1344,7883.9
1345,6914.2
1346,6926.84
1347,10308.0
1348,6146.04
1349,4799.96
1350,11806.58
1351,6068.46
1352,3777.08
1353,8649.54
1354,9957.9
1355,10834.88
1356,5365.02
1357,6299.7
1358,6399.08
1359,7795.1
1360,5748.7
1361,9036.94
1362,3485.8
1363,6204.78
1364,6640.94
1365,6065.66
1366,5683.04
1367,7183.38
1368,9068.28
1369,5756.5
1370,8810.32
1371,7382.48
1372,9186.86
1373,5468.36
1374,7258.36
1375,7787.52
1376,8296.76
1377,8834.14
1378,3814.6
1379,9538.42
1380,7456.38
1381,7981.72
1382,4414.42
1383,3891.14
1384,8880.48
1385,6837.18
1386,8985.24
1387,6987.66
1388,5475.68
1389,8247.8
1390,6920.94
1391,7077.04
1392,9159.22
1393,6697.82
1394,10683.96
1395,11190.2
1396,8182.9
1397,4842.18
1398,6304.38
1399,4478.36
1400,0.0
1401,8453.3
1402,5968.42
1403,8759.36
1404,5127.0
1405,6588.38
1406,6216.14
1407,11036.16
1408,5780.5
1409,5858.44
1410,6407.54
1411,8215.76
1412,5302.46
1413,7795.32
1414,7620.18
1415,8780.0
1416,8545.8
1417,6819.44
1418,6098.02
1419,4717.34
1420,5242.14
1421,10916.06
1422,10205.24
1423,7269.22
1424,14853.08
1425,6339.36
1426,5040.28
1427,6218.48
1428,8625.78
1429,11474.02
1430,6997.02
1431,8405.5
1432,8019.04
1433,8436.52
1434,7121.72
1435,5696.9
1436,5155.24
1437,5746.86
1438,4360.1
1439,5708.4
1440,8663.12
1441,17063.94
1442,7626.56
1443,5340.72
1444,8037.62
1445,5272.36
1446,6399.02
1447,4195.88
1448,9101.44
1449,6622.28
1450,6587.26
1451,14017.82
1452,11654.5
1453,6387.2
1454,7421.54
1455,4216.74
1456,6070.36
1457,5778.0
1458,9035.58
1459,4648.6
1460,4932.66
1461,6645.14
1462,5391.96
1463,7012.48
1464,7040.28
1465,3765.3
1466,7163.38
1467,8690.1
1468,8370.4
1469,5223.42
1470,4816.64
1471,8223.92
1472,5395.94
1473,9363.78
1474,4798.3
1475,5004.92
1476,7066.38
1477,6006.38
1478,5546.14
1479,6624.52
1480,7351.34
1481,9275.74
1482,10201.92
1483,5685.5
1484,4038.92
1485,5933.68
1486,6393.42
1487,4999.4
1488,6400.24
1489,6610.58
1490,12449.84
1491,8301.4
1492,6722.9
1493,8363.92
1494,5097.28
1495,8674.82
1496,6327.38
1497,13573.78
1498,6471.48
1499,5715.48
1500,5336.16
1501,4358.9
1502,7668.08
1503,21937.38
1504,4861.66
1505,5220.02
1506,9745.18
1507,6617.76
1508,7333.44
1509,8322.36
1510,6068.14
1511,5327.66
1512,4875.04
1513,9533.56
1514,5941.88
1515,7530.76
1516,8231.88
1517,4484.8
1518,7712.92
1519,6510.48
1520,4769.32
1521,9171.96
1522,8641.04
1523,5109.32
1524,7375.34
1525,6676.3
1526,5294.62
1527,9166.24
1528,6260.86
1529,8177.64
1530,5066.84
1531,5340.7
1532,7445.76
1533,0.0
1534,7601.28
1535,4964.96
1536,6132.9
1537,4484.84
1538,6553.12
1539,6221.94
1540,6868.42
1541,6879.08
1542,8708.24
1543,6465.44
1544,7548.54
1545,7424.94
1546,9502.04
1547,10049.98
1548,7374.78
1549,3130.98
1550,6510.26
1551,7817.52
1552,4606.64
1553,11840.04
1554,6109.06
1555,6642.68
1556,10817.8
1557,6888.48
1558,4498.26
1559,12127.62
1560,10242.36
1561,5884.06
1562,9286.9
1563,10078.26
1564,6607.9
1565,5802.08
1566,6729.62
1567,6349.94
1568,6520.94
1569,7083.48
1570,4857.74
1571,6615.72
1572,7268.38
1573,7467.02
1574,8078.32
1575,6514.76
1576,6799.62
1577,4342.54
1578,8115.78
1579,7269.46
1580,6190.42
1581,6714.3
1582,7338.82
1583,9560.18
1584,5833.56
1585,5833.08
1586,6871.68
1587,7305.54
1588,7215.72
1589,4927.5
1590,4181.98
1591,9128.62
1592,8260.88
1593,5720.04
1594,8543.28
1595,6062.76
1596,7998.6
1597,5263.76
1598,3624.46
1599,7171.98
1600,6364.14
1601,6177.18
1602,10165.92
1603,10283.82
1604,4753.56
1605,7816.56
1606,4995.56
1607,3418.62
1608,7757.14
1609,12666.2
1610,7737.34
1611,7200.0
1612,4878.48
1613,7105.26
1614,9837.88
1615,6525.1
1616,8838.48
1617,5528.46
1618,4527.8
1619,5859.34
1620,5372.2
1621,6068.98
1622,5589.52
1623,5183.8
1624,4347.36
1625,7854.72
1626,7213.68
1627,6146.64
1628,6025.76
1629,7620.58
1630,6627.74
1631,5816.46
1632,9179.38
1633,7896.26
1634,5778.64
1635,4117.2
1636,12277.66
1637,6497.08
1638,6027.9
1639,9158.08
1640,7913.2
1641,7807.8
1642,5726.14
1643,7317.82
1644,10144.32
1645,14956.3
1646,5211.16
1647,4992.86
1648,5396.26
1649,6448.8
1650,5951.18
1651,8216.72
1652,8706.88
1653,6590.2
1654,4142.4
1655,5917.26
1656,8136.22
1657,4887.18
1658,7755.06
1659,4072.24
1660,7315.34
1661,8398.54
1662,7456.74
1663,10572.38
1664,7024.24
1665,4824.18
1666,6334.9
1667,7487.44
1668,9343.62
1669,7452.6
1670,8708.22
1671,6519.0
1672,4767.7
1673,9547.84
1674,4649.9
1675,9929.04
1676,6497.14
1677,4736.0
1678,7327.72
1679,6546.02
1680,7693.6
1681,8309.48
1682,3629.84
1683,4686.58
1684,8412.22
1685,9832.72
1686,10490.92
1687,6222.04
1688,6218.32
1689,6825.24
1690,6723.36
1691,5633.34
1692,9555.6
1693,9729.28
1694,13560.92
1695,4855.8
1696,5751.88
1697,0.0
1698,8231.26
1699,5807.92
1700,10358.74
1701,6945.96
1702,5715.32
1703,5501.66
1704,5337.32
1705,5536.76
1706,6913.36
1707,5347.26
1708,4873.58
1709,9319.12
1710,7381.86
1711,24301.52
1712,7528.76
1713,4753.34
1714,8827.14
1715,11465.16
1716,7964.14
1717,8254.74
1718,6521.66
1719,8909.2
1720,9068.08
1721,6730.1
1722,6359.54
1723,7545.88
1724,9389.26
1725,7905.34
1726,10144.2
1727,6827.32
1728,5635.72
1729,6366.96
1730,11136.52
1731,11774.04
1732,12283.52
1733,8981.94
1734,5828.4
1735,6420.98
1736,5201.04
1737,9041.1
1738,11825.48
1739,10524.86
1740,6932.72
1741,5837.18
1742,5403.64
1743,6157.14
1744,11211.84
1745,8086.56
1746,5135.38
1747,6323.2
1748,8567.86
1749,4162.32
1750,8554.66
1751,4604.84
1752,7485.1
1753,8209.14
1754,6085.82
1755,7933.7
1756,7811.24
1757,5740.96
1758,7682.0
1759,7940.16
1760,12386.58
1761,6335.32
1762,9306.4
1763,7987.92
1764,10239.94
1765,7011.16
1766,11105.8
1767,6164.92
1768,6428.74
1769,7228.2
1770,6428.94
1771,11054.6
1772,8075.26
1773,7023.56
1774,7758.64
1775,7661.9
1776,10833.64
1777,4090.28
1778,14187.9
1779,5827.04
1780,7585.44
1781,9278.58
1782,6351.32
1783,7140.18
1784,7260.74
1785,8180.0
1786,5944.82
1787,6477.38
1788,8234.62
1789,8539.34
1790,8638.02
1791,5647.62
1792,7698.4
1793,12549.06
1794,7166.86
1795,4991.44
1796,7113.38
1797,6575.08
1798,6689.64
1799,8343.08
1800,4630.44
1801,9735.22
1802,6716.32
1803,7982.8
1804,7977.56
1805,5379.2
1806,5763.22
1807,6034.14
1808,9823.44
1809,11239.78
1810,5636.7
1811,5248.14
1812,7497.96
1813,6259.52
1814,6837.74
1815,9493.32
1816,7798.3
1817,8459.46
1818,6924.22
1819,4591.8
1820,8077.7
1821,8344.44
1822,10015.86
1823,8776.6
1824,8087.6
1825,6615.12
1826,9224.56
1827,6786.66
1828,8266.56
1829,9796.46
1830,6844.28
1831,12150.1
1832,8475.74
1833,9265.26
1834,6748.14
1835,7796.96
1836,8798.44
1837,8202.54
1838,4671.02
1839,5830.58
1840,8858.44
1841,6390.74
1842,5314.44
1843,10281.64
1844,7732.98
1845,6230.84
1846,6630.9
1847,5882.94
1848,9136.82
1849,7917.16
1850,8660.24
1851,6317.24
1852,5942.0
1853,7059.98
1854,4873.22
1855,7907.4
1856,6557.06
1857,9330.74
1858,9300.1
1859,7322.44
1860,14382.84
1861,6525.96
1862,5471.72
1863,11414.98
1864,8328.84
1865,9285.86
1866,8468.02
1867,5146.18
1868,6512.98
1869,6577.02
1870,8467.34
1871,13895.42
1872,6612.54
1873,3805.82
